customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary,Tenure_Group,Charge_Tier,Revenue_Segment,Is_Senior
TELCO-03723,Female,1,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,98.99,6509.35,Yes,1,49-72 Months,Premium,High Value,Senior
TELCO-03724,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),69.33,418.1,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-03725,Male,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,One year,Yes,Credit card (automatic),29.6,398.68,Yes,1,13-24 Months,Low,Mid Value,Non-Senior
TELCO-03726,Male,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,95.91,6365.27,Yes,1,49-72 Months,Premium,High Value,Senior
TELCO-03727,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Mailed check,116.75,118.05,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-03728,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.84,151.65,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-03729,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),91.74,426.28,No,0,0-12 Months,Premium,Mid Value,Senior
TELCO-03730,Male,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,No,Credit card (automatic),101.62,2847.14,No,0,25-48 Months,Premium,High Value,Senior
TELCO-03731,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),18.0,68.55,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-03732,Female,1,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),120.0,8151.69,Yes,1,49-72 Months,Premium,High Value,Senior
TELCO-03733,Male,0,,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Credit card (automatic),97.96,1639.49,Yes,1,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-03734,Female,0,No,Yes,20,Yes,No,DSL,No,Yes,No,Two year,Yes,Electronic check,79.67,1437.64,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-03735,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.24,448.26,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-03736,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,No,Mailed check,24.88,489.93,Yes,1,13-24 Months,Low,Mid Value,Non-Senior
TELCO-03737,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Mailed check,55.06,1736.74,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-03738,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,78.45,3265.75,No,0,25-48 Months,High,High Value,Non-Senior
TELCO-03739,Female,1,No,No,42,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.87,1210.34,No,0,25-48 Months,Low,Mid Value,Senior
TELCO-03740,Female,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),62.91,1507.89,No,0,25-48 Months,Mid,Mid Value,Senior
TELCO-03741,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,One year,Yes,Credit card (automatic),29.49,2155.71,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-03742,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,53.46,2491.28,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-03743,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,One year,Yes,Mailed check,24.42,904.71,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-03744,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,Electronic check,21.27,20.25,Yes,1,0-12 Months,Low,Low Value,Non-Senior
TELCO-03745,Female,0,,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.2,69.75,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-03746,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,47.61,293.92,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-03747,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Credit card (automatic),50.43,,No,0,25-48 Months,Mid,Low Value,Senior
TELCO-03748,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.0,723.22,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03749,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,No,One year,Yes,Mailed check,120.0,1734.69,No,0,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-03750,Female,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,83.22,5352.37,Yes,1,49-72 Months,High,High Value,Non-Senior
TELCO-03751,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,86.44,5917.78,Yes,1,49-72 Months,High,High Value,Non-Senior
TELCO-03752,Female,1,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,One year,Yes,Credit card (automatic),41.74,2934.49,No,0,49-72 Months,Mid,High Value,Senior
TELCO-03753,Male,1,No,Yes,11,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card (automatic),80.14,757.09,Yes,1,0-12 Months,High,Mid Value,Senior
TELCO-03754,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,58.17,1794.74,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-03755,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),41.5,322.78,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-03756,Male,0,No,No,6,No,No phone service,Fiber optic,Yes,Yes,No,Two year,Yes,Electronic check,120.0,,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-03757,Male,0,Yes,No,6,No,No phone service,DSL,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.18,449.29,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-03758,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,One year,No,Credit card (automatic),80.67,898.8,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-03759,Female,1,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.85,515.21,Yes,1,13-24 Months,Mid,Mid Value,Senior
TELCO-03760,Male,0,No,No,53,No,No phone service,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,26.89,1229.81,No,0,49-72 Months,Low,Mid Value,Non-Senior
TELCO-03761,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,63.27,181.45,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-03762,Male,1,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,47.79,1686.12,No,0,25-48 Months,Mid,Mid Value,Senior
TELCO-03763,Male,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.38,1851.25,No,0,13-24 Months,High,Mid Value,Senior
TELCO-03764,Female,1,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.38,727.11,Yes,1,0-12 Months,High,Mid Value,Senior
TELCO-03765,Male,0,No,No,20,Yes,No,DSL,No,No,No,One year,Yes,Mailed check,66.97,1364.19,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-03766,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,89.83,935.09,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-03767,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,70.8,1898.65,No,0,25-48 Months,High,Mid Value,Non-Senior
TELCO-03768,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,38.85,658.29,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03769,Female,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.05,306.09,Yes,1,0-12 Months,Mid,Low Value,Non-Senior
TELCO-03770,Male,0,No,No,3,Yes,No,DSL,Yes,Yes,No,One year,No,Credit card (automatic),69.07,184.79,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-03771,Female,1,Yes,No,23,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.87,2240.49,No,0,13-24 Months,Premium,Mid Value,Senior
TELCO-03772,Male,1,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,71.75,4974.0,Yes,1,49-72 Months,High,High Value,Senior
TELCO-03773,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),47.86,571.63,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-03774,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,93.99,3380.49,Yes,1,25-48 Months,Premium,High Value,Non-Senior
TELCO-03775,Male,1,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,76.42,2345.56,No,0,25-48 Months,High,Mid Value,Senior
TELCO-03776,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer (automatic),111.37,7864.55,No,0,49-72 Months,Premium,High Value,Non-Senior
TELCO-03777,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,One year,No,Electronic check,67.62,3359.19,Yes,1,49-72 Months,High,High Value,Non-Senior
TELCO-03778,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Electronic check,33.88,839.37,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-03779,Male,1,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,One year,No,Credit card (automatic),100.31,2781.32,No,0,25-48 Months,Premium,High Value,Senior
TELCO-03780,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Credit card (automatic),47.7,2987.78,No,0,49-72 Months,Mid,High Value,Senior
TELCO-03781,Male,0,Yes,No,15,No,No phone service,DSL,No,Yes,Yes,One year,Yes,Electronic check,73.86,1037.88,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-03782,Male,0,No,Yes,11,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.57,700.29,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-03783,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,Two year,No,Credit card (automatic),66.37,58.71,No,0,0-12 Months,High,Low Value,Non-Senior
TELCO-03784,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),59.91,2734.58,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-03785,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Mailed check,18.0,797.71,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-03786,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.94,99.44,Yes,1,0-12 Months,Low,Low Value,Non-Senior
TELCO-03787,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.66,2127.59,Yes,1,25-48 Months,Premium,Mid Value,Non-Senior
TELCO-03788,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.86,1456.55,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-03789,Male,0,Yes,No,3,No,No phone service,DSL,No,No,Yes,Month-to-month,No,Bank transfer (automatic),120.0,361.1,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-03790,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,33.87,2429.3,Yes,1,49-72 Months,Low,High Value,Non-Senior
TELCO-03791,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,64.08,396.78,Yes,1,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-03792,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),99.9,193.96,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-03793,Female,0,No,Yes,27,Yes,No,DSL,No,No,No,Month-to-month,No,Electronic check,48.03,1239.68,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-03794,Male,1,No,Yes,40,Yes,No,DSL,Yes,No,Yes,One year,Yes,Electronic check,50.44,2111.41,Yes,1,25-48 Months,Mid,Mid Value,Senior
TELCO-03795,Male,1,No,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.2,56.17,No,0,0-12 Months,Mid,Low Value,Senior
TELCO-03796,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,51.64,1594.89,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-03797,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,80.95,1816.81,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-03798,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Electronic check,18.0,47.58,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-03799,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.28,487.43,No,0,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-03800,Female,1,No,No,25,Yes,Yes,DSL,Yes,No,Yes,One year,No,Credit card (automatic),36.21,894.43,No,0,25-48 Months,Mid,Mid Value,Senior
TELCO-03801,Female,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,156.54,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-03802,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,64.69,4066.56,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-03803,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),53.68,2734.77,Yes,1,49-72 Months,Mid,High Value,Non-Senior
TELCO-03804,Male,1,No,Yes,72,Yes,Yes,DSL,No,No,Yes,Two year,No,Electronic check,59.66,3883.61,No,0,49-72 Months,Mid,High Value,Senior
TELCO-03805,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.38,653.17,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-03806,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.35,6276.54,Yes,1,49-72 Months,High,High Value,Non-Senior
TELCO-03807,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),115.6,1689.23,Yes,1,13-24 Months,Premium,Mid Value,Non-Senior
TELCO-03808,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,Yes,Yes,Two year,Yes,Electronic check,44.3,474.95,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-03809,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.23,76.88,Yes,1,0-12 Months,High,Low Value,Non-Senior
TELCO-03810,Male,1,No,No,1,No,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.27,75.58,Yes,1,0-12 Months,High,Low Value,Senior
TELCO-03811,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,543.34,No,0,25-48 Months,Low,Mid Value,Non-Senior
TELCO-03812,Female,1,Yes,No,18,Yes,No,DSL,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),40.0,624.62,Yes,1,13-24 Months,Mid,Mid Value,Senior
TELCO-03813,Female,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),26.39,172.98,Yes,1,0-12 Months,Low,Low Value,Senior
TELCO-03814,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.44,2007.82,Yes,1,25-48 Months,High,Mid Value,Non-Senior
TELCO-03815,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,75.13,595.82,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-03816,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Bank transfer (automatic),75.74,1939.04,No,0,25-48 Months,High,Mid Value,Non-Senior
TELCO-03817,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,Credit card (automatic),55.83,730.84,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03818,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,58.86,2926.44,Yes,1,49-72 Months,Mid,High Value,Senior
TELCO-03819,Male,0,No,Yes,51,Yes,Yes,DSL,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.14,2847.49,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-03820,Female,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card (automatic),52.97,998.33,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03821,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),88.32,977.77,No,0,0-12 Months,High,Mid Value,Non-Senior
TELCO-03822,Female,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,32.91,370.98,No,0,13-24 Months,Low,Low Value,Senior
TELCO-03823,Female,0,Yes,No,49,No,No phone service,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.55,2073.6,Yes,1,49-72 Months,Mid,Mid Value,Non-Senior
TELCO-03824,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.64,692.86,Yes,1,0-12 Months,High,Mid Value,Non-Senior
TELCO-03825,Male,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,53.96,337.55,Yes,1,0-12 Months,Mid,Low Value,Senior
TELCO-03826,Male,1,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,Bank transfer (automatic),31.74,65.02,Yes,1,0-12 Months,Low,Low Value,Senior
TELCO-03827,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.96,1501.62,Yes,1,13-24 Months,High,Mid Value,Non-Senior
TELCO-03828,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.83,834.06,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03829,Male,0,Yes,No,55,Yes,No,DSL,No,No,No,Month-to-month,No,Credit card (automatic),39.66,2008.89,No,0,49-72 Months,Mid,Mid Value,Non-Senior
TELCO-03830,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,59.77,404.13,No,0,0-12 Months,Mid,Mid Value,Non-Senior
TELCO-03831,Male,0,No,No,14,Yes,Yes,DSL,No,No,No,Two year,Yes,Credit card (automatic),38.2,533.03,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03832,Female,1,No,No,49,Yes,Yes,DSL,No,Yes,Yes,Two year,No,Bank transfer (automatic),63.97,2703.94,No,0,49-72 Months,Mid,High Value,Senior
TELCO-03833,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,54.21,2730.6,No,0,49-72 Months,Mid,High Value,Non-Senior
TELCO-03834,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),49.62,722.86,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03835,Female,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No,One year,No,Credit card (automatic),49.81,809.09,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03836,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.87,978.84,Yes,1,0-12 Months,Premium,Mid Value,Non-Senior
TELCO-03837,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,No,No,One year,Yes,Credit card (automatic),76.08,5697.05,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-03838,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,48.81,No,0,0-12 Months,Low,Low Value,Non-Senior
TELCO-03839,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,91.49,6592.82,No,0,49-72 Months,Premium,High Value,Non-Senior
TELCO-03840,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),80.5,2457.16,Yes,1,25-48 Months,High,High Value,Non-Senior
TELCO-03841,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,Credit card (automatic),78.73,1727.77,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-03842,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,91.64,92.51,Yes,1,0-12 Months,Premium,Low Value,Non-Senior
TELCO-03843,Male,1,No,Yes,19,Yes,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,65.45,1118.5,Yes,1,13-24 Months,High,Mid Value,Senior
TELCO-03844,Male,0,No,No,15,No,No phone service,DSL,No,Yes,No,Two year,No,Mailed check,83.6,1245.44,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-03845,Female,0,Yes,No,5,Yes,No,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,51.07,258.52,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-03846,Female,1,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.43,2667.22,No,0,25-48 Months,Premium,High Value,Senior
TELCO-03847,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Mailed check,71.54,4551.01,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-03848,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,One year,Yes,Credit card (automatic),23.69,493.73,No,0,13-24 Months,Low,Mid Value,Non-Senior
TELCO-03849,Female,1,No,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.09,3431.16,Yes,1,25-48 Months,Premium,High Value,Senior
TELCO-03850,Female,1,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,No,Electronic check,61.13,127.84,No,0,0-12 Months,Mid,Low Value,Senior
TELCO-03851,Male,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,56.96,924.66,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03852,Female,0,No,Yes,3,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.72,145.41,No,0,0-12 Months,Mid,Low Value,Non-Senior
TELCO-03853,Female,1,Yes,No,28,Yes,No,Fiber optic,No,No,No,One year,Yes,Bank transfer (automatic),53.92,1445.33,No,0,25-48 Months,Mid,Mid Value,Senior
TELCO-03854,Male,0,Yes,No,72,Yes,No,DSL,No,No,Yes,Two year,No,Mailed check,71.89,4689.04,No,0,49-72 Months,High,High Value,Non-Senior
TELCO-03855,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,No,One year,No,Electronic check,35.37,998.98,No,0,25-48 Months,Mid,Mid Value,Non-Senior
TELCO-03856,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,No,Electronic check,18.0,34.07,Yes,1,0-12 Months,Low,Low Value,Non-Senior
TELCO-03857,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,Two year,Yes,Electronic check,33.07,405.28,No,0,13-24 Months,Low,Mid Value,Non-Senior
TELCO-03858,Male,0,No,No,23,Yes,No,DSL,No,No,No,One year,Yes,Credit card (automatic),76.45,1678.14,No,0,13-24 Months,High,Mid Value,Non-Senior
TELCO-03859,Male,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.14,938.69,No,0,13-24 Months,Mid,Mid Value,Non-Senior
TELCO-03860,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Electronic check,98.4,5062.81,No,0,49-72 Months,Premium,High Value,Non-Senior
TELCO-03861,Female,0,Yes,No,50,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,3061.56,No,0,49-72 Months,Mid,High Value,Non-Senior
